P_MASS,P_RADIUS,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_IMPACT_PARAMETER,S_DISTANCE,S_MASS,S_RADIUS,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_DISTANCE,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,S_LUMINOSITY,S_HZ_CON0_MAX,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,CEESA
0.25744068,0.69502,0.039,0.0,0.54,301.183,1.0,0.79,12.39,-1.0,1.0,4910.0,0.6086111939434126,0.37040759,0.53294522,0.7668055854070277,0.039,235.43487,997.95879,1127.0376,0.35809644,1.0828713,0.45665325,0.54417267,0.0,0.0,0.0,0.28742464,1.06143182687974
2.5712285,1.41246,0.067,0.0,0.31,301.183,1.0,0.79,12.39,-1.0,1.0,4910.0,1.349218407796913,1.8203903,1.2888084,0.9124565647777844,0.067,79.771984,761.3906,859.87103,0.35809644,1.0828713,0.45665325,0.54417267,0.0,0.0,0.0,0.29988503,1.5094817313280477
3.813936,1.78239,0.2543,0.0,0.423,367.0,0.63,0.6,4.07,-2.35,6.04,4092.0,1.4628012813006732,2.1397876,1.2005159,0.6735427880864087,0.2543,1.0747496,259.40105,292.95272,0.069502432,0.50970192,0.096023068,0.38749915,1.0,0.0,2.0,0.79954075,1.1560844948382087
8.3588765,2.82492,0.4001,0.0,0.127,1660.48,0.95,0.92,4.17,-2.5,4.62,5664.0,1.7201680529396346,2.9589781,1.0474555,0.370791225701632,0.4001,6.8653534,412.39238,464.0749690000004,1.0990058,1.7748783,1.6395854,0.44615803,0.0,0.0,0.0,0.3740065,1.3053456734568472
0.49898996,0.82954,0.0461,0.0,0.316,755.678,1.06,1.27,6.31,-1.86,1.3,5880.0,0.7755811361822472,0.6015261,0.72513212,0.8741376184056321,0.0461,1136.5751,1479.2598,1670.5915,2.4154608,2.5824679,2.4646558,0.49582873,0.0,0.0,0.0,0.29106854,1.3439420419221262
3.97285,1.81602,0.1066,0.0,0.016,1167.49,0.84,0.8,4.68,-2.88,6.21,5196.0,1.4790769547290616,2.1876687,1.2046501,0.6633462626241835,0.1066,35.767253,623.04054,703.62639,0.40644333,1.1250487,0.70426492,0.43654154,0.0,0.0,0.0,0.30066545,1.4444427353806386
2.0404558,1.2331,0.0426,0.0,0.2492,570.835,0.8,0.75,4.68,-2.8,5.92,4951.0,1.2863656866973776,1.6547367,1.3419322,1.0882590772816003,0.0426,189.31316,945.01806,1067.2494,0.34355795,1.0568891,0.45485613,0.42949931,0.0,0.0,0.0,0.29644174,1.590347822734509
2.2120829,1.28915,0.0144,0.0,0.2987,1043.56,0.89,0.84,4.17,-2.52,6.42,5267.0,1.3099326673784413,1.7159236,1.3310504,1.0325023283988006,0.0144,2433.7447,1789.4257,2020.8751,0.5046613,1.2457653,0.81111171,0.43656024,0.0,0.0,0.0,0.28785086,1.8702411684925908
0.61340805,0.88559,0.0257,0.0,0.9761,949.59,1.09,1.15,2.95,-1.23,2.62,6019.0,0.8322587764015276,0.69265466,0.78213921,0.8831843391815788,0.0257,2911.6137,1871.4505,2113.5093,1.9230917,2.2773512,3.1586891,0.4408972,0.0,0.0,0.0,0.29207745,1.4783883466982768
0.97255369,0.99769,0.1431,0.0,0.192,991.845,1.02,1.02,4.07,-2.3,2.72,5839.0,0.9873223843727432,0.97480549,0.9770625,0.9793247452316762,0.1431,121.26088,845.42501,954.7747,2.4831331,2.6276184,2.2677588,0.45501317,0.0,0.0,0.0,0.30445993,1.3372802675918027
3.4007596,1.65908,0.131,0.0,0.176,499.0,0.77,0.72,3.63,-1.95,5.94,4770.0,1.4317075077111672,2.0497864,1.2354958,0.7446873023041611,0.131,14.107739,493.75245,557.6158,0.2421029,0.90116557,0.32907404,0.40648031,0.0,0.0,0.0,0.36195816,1.3603778141029232
8.5495733,2.85855,0.2391,0.0,0.1267,1498.58,1.01,1.01,4.37,-2.56,3.1,5796.0,1.7294154063609122,2.9908776,1.0462919,0.3660218915063824,0.2391,19.268187,533.77118,602.9162766000002,1.1015393,1.7566018,2.099363,0.45892904,0.0,0.0,0.0,0.27736939,1.3950962603566373
4.608506,1.99538,0.032,0.0,0.49,548.686,0.99,1.27,8.2,-2.1,2.1,5790.0,1.5197329201617369,2.3095882,1.1574678,0.5800738831637988,0.032,1249.3958,1514.6766,1710.5892,1.2793813,1.8940822,2.0640273,0.50629722,0.0,0.0,0.0,0.25594684,1.7978661644787888
8.5495733,2.85855,0.057,0.0,0.37,548.686,0.99,1.27,8.2,-2.1,2.1,5790.0,1.7294154063609122,2.9908776,1.0462919,0.3660218915063824,0.057,393.77695,1134.8997,1282.254837,1.2793813,1.8940822,2.0640273,0.50629722,0.0,0.0,0.0,0.21836714,1.6847424118103398
5.3077276,2.16353,0.242,0.0,0.94,548.686,0.99,1.27,8.2,-2.1,2.1,5790.0,1.5662924419763615,2.453272,1.133921,0.5241068807143139,0.242,21.845866,550.7915,622.03244,1.2793813,1.8940822,2.0640273,0.50629722,0.0,0.0,0.0,0.30435266,1.3994875699610634
2.1834784,1.27794,0.0671,0.0,0.2077,1054.37,0.82,0.79,4.9,-3.1,5.79,5187.0,1.3071313115665062,1.7085922,1.3369894,1.0462067271674176,0.0671,130.18321,860.56494,971.87287,0.58613816,1.3521272,0.68791141,0.43637728,0.0,0.0,0.0,0.29834907,1.5583537138712122
0.75007409,0.93043,0.0762,0.0,0.264,783.401,1.25,1.42,2.75,-0.8,0.46,6335.0,0.8978633189968115,0.80615853,0.86643652,0.9312216167972928,0.0762,684.05348,1302.919,1471.4423,3.9719155,3.190595,5.689944,0.45612474,0.0,0.0,0.0,0.29449723,1.4119666306170946
4.7356372,2.0178,0.1499,0.0,0.093,2465.84,1.15,1.23,3.02,-1.3,1.18,6194.0,1.5319696194304135,2.3469309,1.1631137,0.5764266751400116,0.1499,124.5652,851.12646,961.21359,2.7989813,2.7083094,4.3434481,0.45060078,0.0,0.0,0.0,0.26442344,1.5616184769185812
1.1982116,1.06495,0.1586,0.0,0.0466,449.0,0.79,0.75,4.68,-2.79,5.87,4939.0,1.060723403038203,1.1251341,1.0565135,0.9920781075987656,0.1586,12.00587,474.23469,535.57356,0.30199517,0.99193453,0.44371047,0.42770222,0.0,0.0,0.0,0.40121659,1.201506069376013
1.6558839,1.15463,0.1861,0.0,0.418,661.421,1.02,1.07,5.25,-2.7,2.18,5838.0,1.1975496361296865,1.4341251,1.2420647,1.0757252721033124,0.1861,53.889885,690.27433,779.55639,1.8663797,2.278241,2.2638662,0.47473521,0.0,0.0,0.0,0.3167706,1.4165215795579897
0.77867861,0.94164,0.1038,0.0,0.522,863.873,0.97,0.95,4.07,-2.39,4.38,5718.0,0.9093617298895827,0.82693875,0.87818991,0.9326174753506244,0.1038,232.06267,994.36592,1122.9801,2.5003454,2.6645071,1.8115088,0.4474534,0.0,0.0,0.0,0.29863908,1.3283917610086273
3.0543271,1.55819,0.1187,0.0,0.3572,1697.81,1.02,1.02,4.07,-2.27,2.89,5831.0,1.400062960830751,1.9601763,1.2579828,0.8073359784328473,0.1187,76.930501,754.51791,852.10941,1.0839269,1.7372461,2.236804,0.45501317,0.0,0.0,0.0,0.29397562,1.5108845838184017
1.3666604,1.09858,0.0197,0.0,0.065,1220.0,1.01,1.01,4.07,-2.38,3.15,5793.0,1.1153584481903271,1.2440245,1.1323932,1.030778961125118,0.0197,2673.4222,1831.9423,2068.891,1.0375284,1.7052421,2.0885707,0.45352131,0.0,0.0,0.0,0.29264171,1.7355582903735538
3.337194,1.63666,0.1059,0.0,0.403,1530.32,1.28,1.36,2.04,-0.619,0.576,6184.0,1.4279450419676565,2.0390271,1.2458464,0.7612127412694492,0.1059,783.80509,1348.0218,1522.3788,8.7902252,4.8033875,4.4246355,0.43742123,0.0,0.0,0.0,0.2743228,1.7511629595044638
2.2120829,1.28915,0.055,0.0,0.3,1214.09,1.05,1.07,4.17,-2.28,2.24,5902.0,1.3099326673784413,1.7159236,1.3310504,1.0325023283988006,0.055,454.22875,1176.1523,1328.2792,1.374042,1.9441024,2.5515182,0.46129344,0.0,0.0,0.0,0.2903566,1.683972858287278
6.3883429,2.41015,0.127,0.0,0.79,809.467,1.06,1.36,5.62,-2.04,1.57,5848.0,1.628066249791686,2.6505997,1.0997654,0.456305813319477,0.127,122.00919,846.7263,956.2443,1.9678863,2.3373635,2.332816,0.48635066,0.0,0.0,0.0,0.2454334,1.5614825305010356
11.282894,3.37421,0.181,0.0,0.89,809.467,1.06,1.36,5.62,-2.04,1.57,5848.0,1.8286230927127585,3.3438624,0.99100602,0.2937001602641392,0.181,60.067955,709.26025,801.1262251,1.9678863,2.3373635,2.332816,0.48635066,0.0,0.0,0.0,0.21572454,1.4983981844517331
1.7575889,1.17705,0.0304,0.0,0.03,875.523,0.77,0.72,2.09,-0.734,5.26,4796.0,1.2219718313183028,1.4932151,1.2686081,1.077786069894238,0.0304,165.29238,913.49909,1031.6537,0.15275661,0.71423468,0.34410635,0.37074855,0.0,0.0,0.0,0.29903479,1.5350853647706488
2.7619253,1.46851,0.0648,0.0,0.3019,1623.24,1.03,1.03,4.27,-2.5,2.88,5806.0,1.3714106256229293,1.8807671,1.2807316,0.8721299552676226,0.0648,416.72542,1151.085,1299.9697,1.7498467,2.2120649,2.1497469,0.46015968,0.0,0.0,0.0,0.28359605,1.6779985877183325
5.5619901,2.21958,0.1696,0.0,0.398,2171.87,1.09,1.13,3.47,-1.75,1.7,6031.0,1.582995587615821,2.505875,1.1289861,0.508648540801161,0.1696,97.757099,801.09125,904.70668,2.8119008,2.7510293,3.2244845,0.45298997,0.0,0.0,0.0,0.25723596,1.5392916192336268
3.0543271,1.55819,0.0516,0.0,0.168,1328.0,1.14,1.19,3.02,-1.36,1.2,6097.0,1.400062960830751,1.9601763,1.2579828,0.8073359784328473,0.0516,663.28564,1292.9153,1460.1446,1.7660378,2.1683163,3.6660371,0.44929089,0.0,0.0,0.0,0.2783361,1.7286473958694413
1.4111563,1.10979,0.0894,0.0,0.035,775.529,1.47,2.04,2.57,-0.48,0.49,6291.0,1.1276313874565425,1.2715526,1.1457596,1.0324111764778083,0.0894,910.59437,1399.5105,1580.5271,7.277798,4.3336832,5.5686242,0.47605026,0.0,0.0,0.0,0.29348572,1.6318022584373422
0.56573385,0.86317,0.0546,0.0,0.3952,704.211,1.21,1.32,2.63,-0.88,0.64,6356.0,0.8095765380869014,0.65541416,0.75931064,0.8796768270745852,0.0546,985.40489,1427.4095,1612.0347,2.9376497,2.73949,5.835368,0.44786376,0.0,0.0,0.0,0.29241881,1.3619614819502999
2.2692919,1.31157,0.0907,0.0,0.3399,2530.62,1.06,1.09,3.8,-2.03,2.35,5972.0,1.3153745787164153,1.7302103,1.3191902,1.0058099786412376,0.0907,768.75053,1341.5018,1515.0155,6.3241185,4.1461257,2.8866832,0.45564232,0.0,0.0,0.0,0.28831966,1.7381824543504802
2.4504539,1.36762,0.0951,0.0,0.4473,2101.69,0.93,0.9,4.57,-2.82,5.13,5557.0,1.338568333448522,1.7917652,1.3101338,0.9579662456648628,0.0951,228.8964,990.95664,1119.1298,2.0701413,2.4590098,1.3546253,0.44981975,0.0,0.0,0.0,0.29049833,1.6157011805272374
0.77867861,0.94164,0.0346,0.0,0.4104,1154.13,0.97,0.96,5.37,-3.62,4.84,5530.0,0.9093617298895827,0.82693875,0.87818991,0.9326174753506244,0.0346,1108.7862,1470.1338,1660.2851,1.3273945,1.9737725,1.311506,0.46860954,0.0,0.0,0.0,0.29384763,1.464801668088736
2.7301425,1.4573,0.0594,0.0,0.928,225.393,0.46,0.43,4.07,-2.43,6.04,3578.0,1.368731226294858,1.8734252,1.2855453,0.8821418395965444,0.0594,8.09892,429.78543,485.3751,0.028575905,0.33850427,0.035755543,0.34893391,0.0,0.0,0.0,0.43284268,1.3122683113962952
2.3296793,1.33399,0.066,0.0,0.34,384.917,1.15,1.24,0.94,-0.27,0.27,6075.0,1.3215140458234431,1.7463993,1.3091547,0.9813827474393664,0.066,439.45269,1166.4683,1317.3426,1.9142559,2.2615691,3.5403532,0.37094719,0.0,0.0,0.0,0.28886846,1.6772285877358848
2.3900666,1.3452,0.094,0.0,0.25,384.917,1.15,1.24,0.94,-0.27,0.27,6075.0,1.3329429810693478,1.776737,1.3207976,0.9818596818721718,0.094,216.64282,977.41946,1103.8417,1.9142559,2.2615691,3.5403532,0.37094719,0.0,0.0,0.0,0.2917021,1.6117235123919964
2.1262693,1.25552,0.2274,0.0,0.03,1115.35,0.98,0.96,4.47,-2.7,4.08,5698.0,1.3013595896494463,1.6935368,1.3488728,1.0743538955653342,0.2274,46.070092,663.74258,749.59294,2.3823195,2.6054069,1.7563169,0.45605594,0.0,0.0,0.0,0.31821575,1.4620099511861855
2.2692919,1.31157,0.2346,0.0,0.0264,1110.48,1.0,1.0,3.89,-2.22,3.06,5802.0,1.3153745787164153,1.7302103,1.3191902,1.0058099786412376,0.2346,38.401128,634.20682,716.23694,2.113489,2.4319128,2.1140915,0.44862462,0.0,0.0,0.0,0.32205303,1.4413029373542445
14.651871,3.93471,0.4039,0.0,0.911,608.68,1.34,1.44,1.7,-0.459,0.556,6394.0,1.9297016964104965,3.7237486,0.94638451,0.2405220513380173,0.4039,27.444309,583.12006,658.8246142000005,4.477133,3.3721855,6.444569,0.43085843,0.0,0.0,0.0,0.21961695,1.4296633495528117
0.87084873,0.97527,0.0368,0.0,0.016,593.646,1.19,1.27,2.63,-0.948,0.774,6289.0,0.944950216381746,0.89293091,0.91557302,0.93878929171869,0.0368,2687.2271,1834.3027,2071.5566,3.6391504,3.0649623,5.1720837,0.44538247,0.0,0.0,0.0,0.29336385,1.579434278588193
5.403076,2.17474,0.2015,0.0,0.6281,319.675,1.03,1.05,4.79,-2.64,2.31,5810.0,1.576220120307548,2.4844699,1.1424216,0.5253140890232887,0.2015,25.849366,574.45681,648.7587,1.0495424,1.712568,2.1645708,0.46905795,0.0,0.0,0.0,0.2951988,1.419166958920319
0.83906593,0.96406,0.0948,0.0,0.511,506.357,1.13,1.26,3.8,-1.39,0.97,6150.0,0.932923454201962,0.87034617,0.90279253,0.9364484939859004,0.0948,243.43517,1006.3307,1136.4924,2.1877616,2.4029341,4.0037379,0.46545916,0.0,0.0,0.0,0.29855952,1.3502121284316717
0.476742,0.81833,0.0141,0.0,0.119,152.075,0.81,0.75,2.63,-1.12,2.42,4865.0,0.7632687305979295,0.58257916,0.71191226,0.869957418593656,0.0141,1123.4708,1474.9774,1665.7551,0.22335722,0.85855315,0.3940091,0.39178319,0.0,0.0,0.0,0.29062423,1.3314677472612102
8.7402701,2.90339,0.2836,0.0,0.1803,890.296,0.97,0.95,4.17,-2.41,4.03,5722.0,1.7350409868063643,3.0103672,1.0368456,0.357115519209518,0.2836,11.287234,466.97303,527.4405571999996,0.90782053,1.6049641,1.8240004,0.44926725,0.0,0.0,0.0,0.31489741,1.3472593869575358
3.2100628,1.61424,0.1058,0.0,0.1375,768.903,0.95,0.93,3.55,-1.93,3.85,5774.0,1.4101740289594156,1.9885908,1.2319053,0.7631487807930627,0.1058,76.212931,752.75227,850.1154,0.85310011,1.5488199,1.9806467,0.4343476,0.0,0.0,0.0,0.29145502,1.5048175821278909
3.4643252,1.6815,0.1176,0.0,0.0517,2006.48,1.08,1.1,3.47,-1.79,1.89,5979.0,1.435360169620454,2.0602588,1.2252506,0.7286652155434326,0.1176,233.44542,995.84386,1124.6491,3.2284941,2.960646,2.9398685,0.45160042,0.0,0.0,0.0,0.27625874,1.6188350099498097
37.185876,2.64556,0.1699,0.43,0.923,566.85,1.32,1.85,3.24,-0.4,0.52,6022.0,3.7491274177954206,14.055956,5.3130363,2.0082841933773783,0.18560725,188.80252,909.41095,1035.017798,4.9203954,3.641843,3.3842391,0.47735373,0.0,0.0,0.0,0.23097884,2.9087545731699147
79.457001,4.31585,0.2578,0.11,0.742,566.85,1.32,1.85,3.24,-0.4,0.52,6022.0,4.290747059453495,18.41051,4.2657901,0.9884009242656014,0.25935969,74.486519,746.74781,841.7417363000002,4.9203954,3.641843,3.3842391,0.47735373,0.0,0.0,0.0,0.18244352,2.704454586012215
3.5596736,1.71513,0.2401,0.0,0.0368,505.829,0.71,0.68,4.37,-2.44,5.4,4524.0,1.440643642792935,2.0754541,1.2100856,0.7055357870236753,0.2401,2.9594818,334.15567,377.37632,0.17060824,0.7721931,0.20989615,0.40806047,0.0,0.0,0.0,0.60358967,1.2293872474796192
11.187546,3.35179,0.2101,0.0,0.261,1058.72,1.0,0.99,4.17,-2.44,3.23,5782.0,1.8269599060479884,3.3377824,0.99582086,0.2971012173281753,0.2101,17.22455,519.01736,585.6136721999993,0.76032628,1.4611666,2.0426851,0.45385192,0.0,0.0,0.0,0.26358577,1.3868587857961803
7.7550033,2.70161,0.2697,0.0,0.403,996.32,1.41,2.06,3.24,-0.62,0.952,6101.0,1.694258471694378,2.8705117,1.0625189,0.3932910119890678,0.2697,72.316618,742.94119,839.4625239,5.2601727,3.7409328,3.9623493,0.48796504,0.0,0.0,0.0,0.23924205,1.5134960500535257
7.5960893,2.66798,0.262,0.0,0.028,1196.04,0.97,0.94,4.27,-2.59,4.71,5665.0,1.6873444447850272,2.8471313,1.0671486,0.3999837545788369,0.262,10.553522,459.19195,517.9313836,0.72443596,1.4408889,1.6538503,0.4510452,0.0,0.0,0.0,0.33271426,1.3414580686827509
4.1953296,1.88328,0.2447,0.0,0.161,780.566,0.9,0.86,4.57,-2.87,5.85,5448.0,1.4925386834776089,2.2276717,1.182868,0.6280893120680021,0.2447,9.2839344,444.71105,502.23125,0.55590426,1.2866291,1.1110805,0.44493002,0.0,0.0,0.0,0.39060969,1.3246260282007276
5.3077276,2.16353,0.2149,0.0,0.514,357.621,0.62,0.6,4.17,-2.4,6.16,4075.0,1.5662924419763615,2.453272,1.133921,0.5241068807143139,0.2149,1.5650462,284.95528,321.81221,0.07227698,0.52042505,0.092763107,0.38700039,0.0,0.0,0.0,0.69685038,1.1869062488281295
1.5541789,1.14342,0.1132,0.0,0.2385,370.312,0.64,0.62,3.72,-2.1,5.7,4231.0,1.165863248079181,1.3592371,1.188747,1.0396416156474086,0.1132,8.6160289,436.48738,492.94391,0.11040786,0.63575544,0.12256481,0.38374434,0.0,0.0,0.0,0.43796653,1.2410392511660504
4.608506,1.99538,0.2668,0.0,0.1627,889.885,1.01,1.01,3.72,-2.04,3.08,5866.0,1.5197329201617369,2.3095882,1.1574678,0.5800738831637988,0.2668,23.04774,558.21564,630.41684,1.6405898,2.1308627,2.3676406,0.44677526,0.0,0.0,0.0,0.31043211,1.4008056318909639
8.0410485,2.75766,0.2495,0.0,0.0532,544.45,0.96,0.94,4.17,-2.45,4.64,5653.0,1.7075993505130111,2.9158955,1.0573804,0.3834339137679948,0.2495,9.2439779,444.23179,501.4512057999995,0.57543994,1.2855463,1.614517,0.44771804,0.0,0.0,0.0,0.34180638,1.3315680126108367
2.4186711,1.35641,0.2829,0.0,0.1345,455.479,0.78,0.74,3.89,-2.2,5.97,4828.0,1.3353432523992066,1.7831416,1.3146037,0.9691787127759722,0.2829,3.747435,354.46914,400.3172,0.29991625,0.99804511,0.36512067,0.41296632,0.0,0.0,0.0,0.57703805,1.2498269413162804
13.285211,3.71051,0.2,0.0,0.21,716.797,1.1,1.21,2.7,-1.1,1.1,5948.0,1.8922016855768384,3.5804271,0.96494203,0.2600564545174736,0.2,35.151188,620.34018,699.6752059999995,1.4060475,1.9589462,2.8044943,0.43576234,0.0,0.0,0.0,0.21784928,1.4512531196372682
9.9480165,3.12759,0.364,0.0,0.12,716.797,1.1,1.21,2.7,-1.1,1.1,5948.0,1.7834598654662166,3.1807291,1.0169904,0.3251674380870706,0.364,10.612,459.82673,518.9094184999999,1.4060475,1.9589462,2.8044943,0.43576234,0.0,0.0,0.0,0.31047536,1.3445278976899084
4.5131576,1.96175,0.1614,0.0,0.0556,553.218,0.7,0.67,3.98,-2.27,5.95,4422.0,1.516765420775155,2.3005774,1.1727169,0.5977911972382957,0.1614,5.4978507,390.11544,440.57409,0.14321879,0.7133545,0.17532627,0.39985699,0.0,0.0,0.0,0.45935483,1.2843533275801835
4.76742,2.02901,0.1715,0.0,0.4344,679.106,0.79,0.74,3.24,-1.66,6.56,4919.0,1.5328498415127765,2.3496287,1.1580173,0.5707301973375369,0.1715,7.6996636,424.38776,479.27928,0.22646443,0.86047398,0.42872353,0.40227654,0.0,0.0,0.0,0.4048228,1.3110000393110863
13.984432,3.82261,0.3094,0.0,0.038,1017.82,1.0,1.0,4.07,-2.34,3.6,5756.0,1.91268045485968,3.6583465,0.95702845,0.2503599503420557,0.3094,5.0694329,382.2828,431.2609762000001,0.4852885,1.1699832,1.9534502,0.45201957,0.0,0.0,0.0,0.3706734,1.2867042502896726
4.131764,1.86086,0.1694,0.0,0.2051,1687.47,0.96,0.95,4.79,-2.99,4.15,5679.0,1.4900845211978426,2.2203519,1.1931859,0.6412013165767481,0.1694,43.069833,652.66182,737.07896,1.2359474,1.8797394,1.6882691,0.4581818,0.0,0.0,0.0,0.29224261,1.4605288296306183
3.4007596,1.65908,0.1803,0.0,0.29,1151.73,1.02,1.01,3.89,-2.22,2.85,5828.0,1.4317075077111672,2.0497864,1.2354958,0.7446873023041611,0.1803,82.795846,768.50562,867.90633,2.6915348,2.7382529,2.2253051,0.45159573,0.0,0.0,0.0,0.28786616,1.5194764967236327
0.97255369,0.99769,0.0548,0.0,0.116,1151.73,1.02,1.01,3.89,-2.22,2.85,5828.0,0.9873223843727432,0.97480549,0.9770625,0.9793247452316762,0.0548,896.27005,1393.9739,1574.2744,2.6915348,2.7382529,2.2253051,0.45159573,0.0,0.0,0.0,0.29446889,1.515365233232183
3.7821532,1.77118,0.1939,0.0,0.785,359.497,0.75,0.71,3.72,-2.06,6.1,4726.0,1.461296043504857,2.1353861,1.2056291,0.6806925819251748,0.1939,5.927129,397.51727,448.93329,0.22284351,0.86781496,0.30245071,0.40457814,0.0,0.0,0.0,0.45992485,1.287316430245375
3.0225443,1.54698,0.1942,0.0,0.016,631.949,1.01,1.02,3.89,-2.18,2.76,5884.0,1.3977966262457493,1.9538354,1.2629998,0.8164292916590216,0.1942,25.14789,570.51924,644.31183,0.94841846,1.6176569,2.4420014,0.45011508,0.0,0.0,0.0,0.32955439,1.4097357736129092
10.901501,3.29574,0.2388,0.0,0.1277,852.888,0.86,0.82,4.37,-2.68,6.25,5332.0,1.8187234981506164,3.307755,1.0036456,0.3045281680664084,0.2388,7.8150427,425.96876,480.48671580000007,0.44565625,1.1639346,0.89663252,0.43498194,0.0,0.0,0.0,0.33542708,1.3210187962386686
3.655022,1.72634,0.0817,0.0,0.1804,1899.24,1.04,1.05,3.55,-1.86,2.63,5893.0,1.4550631124106082,2.1172087,1.2264146,0.7104131553750506,0.0817,508.81029,1209.9959,1366.5002,3.3962527,3.0588103,2.5043688,0.44765215,0.0,0.0,0.0,0.27090924,1.7058234989190664
1.6050314,1.15463,0.0466,0.0,0.3174,1899.24,1.04,1.05,3.55,-1.86,2.63,5893.0,1.1790177622471782,1.3900829,1.2039206,1.042689550577405,0.0466,1563.9691,1602.1455,1809.3716,3.3962527,3.0588103,2.5043688,0.44765215,0.0,0.0,0.0,0.29197597,1.7280781222896227
11.092197,3.32937,0.1456,0.0,0.0948,1899.24,1.07,1.5,3.55,-1.86,2.63,5794.0,1.8252726910386892,3.3316205,1.0006759,0.3005601428100624,0.1456,160.20544,906.38816,1023.687485,3.3962527,3.0849524,2.1327965,0.45191576,0.0,0.0,0.0,0.20475576,1.5962430822464613
8.2317453,2.8025,0.1466,0.0,0.4402,1159.3,0.92,0.89,4.47,-2.75,5.7,5507.0,1.7138513525154913,2.9372864,1.0480951,0.3739857551703857,0.1466,24.758941,568.30035,641.4854823999999,0.53210826,1.2522222,1.238649,0.44655199,0.0,0.0,0.0,0.26670362,1.414301638324817
2.9558004,1.52456,0.113,0.0,0.51,1042.02,1.14,1.47,4.47,-1.36,1.26,6012.0,1.3924040932284247,1.9387892,1.2717041,0.8341449803439616,0.113,209.33561,969.0712,1094.4136,2.6730064,2.6864831,3.1679392,0.47963519,0.0,0.0,0.0,0.28437202,1.6105903276237896
6.4836913,2.43257,0.216,0.0,0.02,1042.02,1.14,1.47,4.47,-1.36,1.26,6012.0,1.6325951099843157,2.6653668,1.0956999,0.4504289438453065,0.216,57.291804,700.91933,791.57823,2.6730064,2.6864831,3.1679392,0.47963519,0.0,0.0,0.0,0.25611335,1.489079450654336
1.2395292,1.06495,0.116,0.0,0.2499,590.601,0.8,0.76,4.57,-2.76,6.1,4961.0,1.078856722547226,1.1639318,1.092945,1.0262876632553148,0.116,24.270796,565.47826,638.61884,0.32658783,1.0295584,0.46273807,0.42780008,0.0,0.0,0.0,0.34847587,1.2716067784166067
2.5712285,1.41246,0.0453,0.0,0.3905,978.678,0.95,0.93,4.57,-2.77,4.72,5660.0,1.349218407796913,1.8203903,1.2888084,0.9124565647777844,0.0453,308.17939,1067.4457,1205.5122,0.63241185,1.3468553,1.6283568,0.45302142,0.0,0.0,0.0,0.28714121,1.6425266867205588
4.2588952,1.9057,0.2322,0.0,0.7984,1479.14,1.16,1.25,3.09,-1.32,1.01,6159.0,1.4949312129590602,2.2348193,1.1727026,0.6153657936713818,0.2322,48.783794,673.30804,760.39563,2.630268,2.6328419,4.1017944,0.45363224,0.0,0.0,0.0,0.28640981,1.4667768770449088
1.8116196,1.18826,0.116,0.0,0.2427,652.253,1.09,1.09,2.63,-1.06,1.47,6046.0,1.2347463937422978,1.5245987,1.2830514,1.0797732821510235,0.116,116.16733,836.40364,944.58648,1.5631476,2.0485811,3.3086594,0.43254002,0.0,0.0,0.0,0.30230608,1.5097942418483838
5.3077276,2.16353,0.2108,0.0,0.25,1180.9,1.04,1.04,3.8,-2.08,2.64,5870.0,1.5662924419763615,2.453272,1.133921,0.5241068807143139,0.2108,24.057959,564.23446,637.21416,1.0690549,1.7195176,2.4073408,0.45275843,0.0,0.0,0.0,0.29928126,1.407949705729682
8.8674013,2.92581,0.373,0.0,0.237,1568.38,1.18,1.28,2.82,-1.06,1.22,6214.0,1.7409051964908069,3.0307509,1.0358673,0.3540446233247009,0.373,12.899781,482.82583,545.6183707999998,1.7947336,2.1652211,4.5340369,0.44932477,0.0,0.0,0.0,0.30230041,1.3595460906626875
3.4325424,1.67029,0.0932,0.0,0.0652,1002.74,0.98,0.96,4.57,-2.81,4.7,5663.0,1.4335472592361704,2.0550578,1.2303598,0.736614506688328,0.0932,65.791256,725.58276,819.43171,0.57147864,1.2799902,1.6538219,0.45774074,0.0,0.0,0.0,0.29147392,1.4967218899926815
1.7575889,1.17705,0.0911,0.0,0.2609,680.828,0.81,0.78,4.68,-2.78,5.77,5100.0,1.2219718313183028,1.4932151,1.2686081,1.077786069894238,0.0911,76.729655,754.02496,851.5527,0.63679552,1.4202236,0.58998908,0.43128149,0.0,0.0,0.0,0.30869129,1.4631940578702396
3.655022,1.72634,0.1681,0.0,0.1509,1845.58,1.04,1.06,3.98,-2.2,2.42,5904.0,1.4550631124106082,2.1172087,1.2264146,0.7104131553750506,0.1681,71.263077,740.22041,835.96263,2.0137242,2.3531256,2.5521464,0.45626427,0.0,0.0,0.0,0.28712202,1.508614869007397
4.0046328,1.82723,0.1173,0.0,0.0071,728.668,0.99,0.98,4.27,-2.48,3.13,5796.0,1.4804193111706505,2.1916413,1.1994338,0.6564218807785369,0.1173,101.4855,808.62265,913.21222,1.3963684,1.9777588,2.0854133,0.4541241,0.0,0.0,0.0,0.27648012,1.5404054927777648
