P_MASS,P_RADIUS,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,S_DISTANCE,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_DISTANCE,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_SURF,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI
8.9627497,2.93702,0.503,0.0,0.2865,-0.2865,0.1462,466.084,0.7,-0.03,0.02,0.66,-0.02,0.01,2.88,-1.36,5.26,4350.0,1.7468965299145616,3.0516475,1.0390285,0.3537696373855539,0.503,0.54558702,0.54558702,0.54558702,218.95805,249.64051979999982,0.66,0.13803843,0.29858331,0.74291123,0.37820251,0.70434351,0.40055476,0.70434351,0.36511152,0.70434351,1.0031451,0.15492679,0.37886946,1.0,1.0,0.0,0.59471893
0.16527056,0.60534,0.0148,0.0,0.693,-0.1,0.1,362.623,0.96,-0.06,0.07,0.94,-0.07,0.26,3.55,-2.19,5.32,5589.0,0.5225141586825397,0.27302105,0.45102099,0.7450705221794829,0.0148,3651.5443,3651.5443,3651.5443,1980.4508,2236.6079,0.94,0.79983426,0.67873184,1.6076205,0.8597024,1.5241702,0.90924582,1.5241702,0.82989954,1.5241702,2.4147033,1.4464088,0.43586632,0.0,0.0,0.0,0.27221451
2.6030113,1.42367,0.1602,0.0,0.3931,-0.393,0.0719,280.629,1.08,-0.03,0.03,1.08,-0.06,0.08,3.02,-1.39,1.58,5975.0,1.3521764254358102,1.8283811,1.2842731,0.9020862284533029,0.1602,47.937455,47.937455,47.937455,670.36858,757.07597,1.08,1.2302688,0.82251139,1.928336,1.0418069,1.828238,1.101463,1.828238,1.0056337,1.828238,2.9947721,2.919735,0.44126612,0.0,0.0,0.0,0.31061982
4.0046328,1.82723,0.0497,0.0,0.217,-0.217,0.222,259.328,0.52,-0.03,0.03,0.49,-0.03,0.03,3.72,-2.08,5.26,3753.0,1.4804193111706503,2.1916413,1.1994338,0.6564218807785369,0.0497,20.430887,20.430887,20.430887,541.64747,611.7057,0.49,0.05046613,0.18307216,0.46912632,0.23188855,0.44476806,0.24577116,0.44476806,0.22384512,0.44476806,0.60654604,0.05031095,0.35808251,0.0,0.0,0.0,0.32632581
6.191991278712419,2.36531,0.0683,0.21,0.58,-0.02,0.02,474.861,1.04,-0.06,0.06,1.32,-0.04,0.04,5.73,-2.0429999999999997,2.0472999999999995,5952.0,1.6179724933917743,2.6202843309999992,1.1078460110000006,0.46791409999794803,0.069806015,487.47502,325.52763,763.66768,1187.0615,1340.5994,1.32,2.2233099,1.1072636,2.5973206,1.4024799,2.4624962,1.4828175,2.4624962,1.3537884,2.4624962,4.0259073,2.7715279,0.48483622,0.0,0.0,0.0,0.23959834
6.9055593739281695,2.52225,0.1506,0.03,0.16,-0.08,0.08,474.861,1.04,-0.06,0.06,1.32,-0.04,0.04,5.73,-2.0491500000000005,1.9622000000000006,5952.0,1.6546470390506551,2.7345391140000026,1.083711775999999,0.43036254941709234,0.15066777,98.072123,92.400774,104.18533,801.60049,904.7176100000001,1.32,2.2233099,1.1072636,2.5973206,1.4024799,2.4624962,1.4828175,2.4624962,1.3537884,2.4624962,4.0259073,2.7715279,0.48483622,0.0,0.0,0.0,0.24276378
5.6891213,2.25321,0.6364,0.0,0.3376,-0.3374,0.1263,858.77,0.86,-0.05,0.05,0.82,-0.05,0.07,4.37,-2.64,6.13,5321.0,1.5889921870017232,2.5248961,1.1205774,0.49732487664673486,0.6364,1.7641669,1.7641669,1.7641669,293.61607,331.59321,0.82,0.71449633,0.6512858,1.5559774,0.82494397,1.4752074,0.87271814,1.4752074,0.79637173,1.4752074,2.2822529,0.87984706,0.43498194,0.0,0.0,0.0,0.66472129
10.869718,3.29574,0.2274,0.0,0.962,-0.057,0.051,858.77,0.87,-0.04,0.07,1.01,-0.13,0.16,14.0,-3.5,3.5,5330.0,1.8160703459706828,3.2981114,1.0007195,0.3036403253036866,0.2274,13.817169,13.817169,13.817169,491.19018,554.7258877999997,1.01,0.71449633,0.65096679,1.5547336,0.82453972,1.4740281,0.87228232,1.4740281,0.79598074,1.4740281,2.2822529,0.89700704,0.53017502,0.0,0.0,0.0,0.28101827
2.7301425,1.4573,0.0252,0.0,0.28,-0.14,0.14,914.299,1.01,-0.08,0.12,1.03,-0.13,0.25,3.47,-1.8,3.5,5851.0,1.3687312262948579,1.8734252,1.2855453,0.8821418395965444,0.0252,1893.2106,1893.2106,1893.2106,1680.5237,1897.8874,1.03,1.2022644,0.81925148,1.9264793,1.0376815,1.8264776,1.097218,1.8264776,1.0016708,1.8264776,2.9604912,2.307406,0.44162489,0.0,0.0,0.0,0.28148693
4.926334,2.07385,0.2996,0.0,0.392,-0.392,0.069,981.233,0.99,-0.07,0.09,1.0,-0.1,0.18,3.8,-2.08,3.02,5862.0,1.5412505908524647,2.3754534,1.1454316,0.5523213486996095,0.2996,13.89685,13.89685,13.89685,491.89681,555.52015,1.0,1.2473835,0.83392646,1.9604437,1.0562688,1.858679,1.116861,1.858679,1.0196113,1.858679,3.0155308,2.3358014,0.4453832,0.0,0.0,0.0,0.33986471
4.449592,1.95054,0.1685,0.0,0.119,-0.1189,0.3288,1072.88,1.13,-0.09,0.14,1.2,-0.15,0.38,2.95,-1.26,1.36,6166.0,1.510367614687876,2.2812103,1.1695276,0.59959169403008,0.1685,101.57812,101.57812,101.57812,808.8071,913.42053,1.2,2.8840315,1.244748,2.9062206,1.5766107,2.7553618,1.6666319,2.7553618,1.521822,2.7553618,4.5852579,4.1153192,0.44622578,0.0,0.0,0.0,0.27021537
4.5131576,1.96175,0.394,0.0,0.5959,-0.4615,0.0139,1072.88,1.13,-0.09,0.14,1.2,-0.15,0.38,2.95,-1.26,1.36,6166.0,1.516765420775155,2.3005774,1.1727169,0.5977911972382957,0.394,18.578368,18.578368,18.578368,528.92829,597.34139,1.2,2.8840315,1.244748,2.9062206,1.5766107,2.7553618,1.6666319,2.7553618,1.521822,2.7553618,4.5852579,4.1153192,0.44622578,0.0,0.0,0.0,0.32488016
10.234062,3.18364,0.3625,0.0,0.85,-0.1,0.1,1291.01,1.14,-0.09,0.16,1.21,-0.17,0.46,3.09,-1.4,1.42,6112.0,1.7929246804246175,3.2145788,1.0097181,0.3171583762687515,0.3625,11.465262,11.465262,11.465262,468.80356,529.3618756999996,1.21,1.5066071,0.90263081,2.109784,1.1432832,2.0002674,1.2086142,2.0002674,1.1035626,2.0002674,3.314086,3.7617387,0.45101003,0.0,0.0,0.0,0.30097205
1.9260377,1.21068,0.0514,0.0,0.0023,-0.0023,0.4547,792.522,0.94,-0.07,0.07,0.92,-0.09,0.14,4.47,-2.71,4.43,5658.0,1.2612980020918714,1.5908726,1.3140323,1.0853671661761555,0.0514,305.544,305.544,305.544,1065.1563,1202.9267,0.92,0.80723503,0.67910765,1.6052667,0.86017683,1.5219387,0.90968815,1.5219387,0.83034965,1.5219387,2.425849,1.6170573,0.44976471,0.0,0.0,0.0,0.29428189
2.0690603,1.24431,0.034,0.0,0.4795,-0.4501,0.0147,377.976,0.66,-0.03,0.03,0.63,-0.03,0.02,3.8,-2.16,5.3,4306.0,1.2895027664705938,1.6628174,1.3363369,1.0739581884081388,0.034,125.03804,125.03804,125.03804,851.93302,962.12447,0.63,0.14454398,0.30594588,0.76283707,0.38752839,0.72323458,0.410454,0.72323458,0.37411338,0.72323458,1.0265114,0.14085728,0.38907806,0.0,0.0,0.0,0.29986956
10.679021,3.26211,0.5791,0.0,0.2898,-0.2895,0.1581,719.802,0.82,-0.06,0.04,0.79,-0.05,0.05,4.9,-3.1,6.12,5211.0,1.809324314535948,3.2736544,1.0035389,0.3076349232548586,0.5791,1.1762317,1.1762317,1.1762317,265.31886,299.44811439999995,0.79,0.3944573,0.4867658,1.1674662,0.61655807,1.1068634,0.65234009,1.1068634,0.5952097,1.1068634,1.6957576,0.71686825,0.43637728,1.0,0.0,0.0,0.62036061
2.2406874,1.30036,0.0358,0.0,0.83,-0.1,0.1,1049.19,0.99,-0.07,0.1,0.99,-0.11,0.18,3.98,-2.23,3.15,5794.0,1.3126798993876927,1.7231285,1.3251165,1.0190382049877296,0.0358,1120.0411,1120.0411,1120.0411,1473.8504,1664.4824,0.99,1.4354894,0.89828179,2.1154291,1.1377847,2.0056191,1.2031253,2.0056191,1.0983096,2.0056191,3.2349217,2.0782601,0.44883193,0.0,0.0,0.0,0.28814194
8.3906593,2.82492,0.0337,0.0,0.95,-0.1,0.1,1022.8,1.01,-0.06,0.05,1.0,-0.08,0.15,3.63,-1.96,2.92,5837.0,1.7234352316334174,2.970229,1.0514383,0.37220107825397314,0.0337,669.48399,669.48399,669.48399,1295.9253,1462.3626619999995,1.0,0.76032628,0.65205657,1.5338646,0.82590913,1.4542431,0.87330604,1.4542431,0.79724928,1.4542431,2.3543107,2.2525704,0.44495532,0.0,0.0,0.0,0.21843744
1.906968,1.80481,0.091,0.045,0.116,-0.116,0.053,646.346,0.96,-0.03,0.03,1.06,-0.02,0.02,8.5,-1.4,1.1,5663.0,1.0279120527298184,1.0566032,0.58543735,0.3243761683999216,0.091092138,159.35195,145.77553,174.54623,904.83464,1021.8685,1.06,1.3182567,0.86758146,2.0504855,1.0989029,1.9440465,1.1621497,1.9440465,1.060797,1.9440465,3.1000148,1.642494,0.50414067,0.0,0.0,0.0,0.27283272
2.860452,2.86976,0.107,0.026,0.156,-0.156,0.059,646.346,0.96,-0.03,0.03,1.06,-0.02,0.02,8.5,-1.4,1.1,5663.0,0.9983769444421167,0.99675653,0.34733097,0.12103136483754458,0.10703617,115.18059,109.37995,121.37089,834.51597,942.45465,1.06,1.3182567,0.86758146,2.0504855,1.0989029,1.9440465,1.1621497,1.9440465,1.060797,1.9440465,3.1000148,1.642494,0.50414067,0.0,0.0,0.0,0.22562205
7.3100441,3.11638,0.155,0.004,0.181,-0.084,0.074,646.346,0.96,-0.03,0.03,1.06,-0.02,0.02,8.5,-1.4,1.1,5663.0,1.531562746994491,2.3456844,0.75269525,0.24152871535357012,0.15500124,54.870647,54.433866,55.311817,693.39168,782.6204644000004,1.06,1.3182567,0.86758146,2.0504855,1.0989029,1.9440465,1.1621497,1.9440465,1.060797,1.9440465,3.1000148,1.642494,0.50414067,0.0,0.0,0.0,0.22733465
7.9457001,4.19254,0.195,0.012,0.763,-0.008,0.008,646.346,0.96,-0.03,0.03,1.06,-0.02,0.02,8.5,-1.4,1.1,5663.0,1.3766624831852325,1.8951996,0.4520409,0.10782029724172515,0.19501404,34.670655,33.850864,35.515415,618.19241,698.6481246999996,1.06,1.3182567,0.86758146,2.0504855,1.0989029,1.9440465,1.1621497,1.9440465,1.060797,1.9440465,3.1000148,1.642494,0.50414067,0.0,0.0,0.0,0.20343704
1.906968,2.48862,0.25,0.013,0.463,-0.032,0.03,646.346,0.96,-0.03,0.03,1.06,-0.02,0.02,8.5,-1.4,1.1,5663.0,0.8753715126149383,0.76627529,0.30791173,0.12372790069435699,0.25002113,21.09389,20.554224,21.651385,545.97191,616.58947,1.06,1.3182567,0.86758146,2.0504855,1.0989029,1.9440465,1.1621497,1.9440465,1.060797,1.9440465,3.1000148,1.642494,0.50414067,0.0,0.0,0.0,0.28963811
11.063904649526929,3.32937,0.466,0.15,0.217,-0.087,0.092,646.346,0.96,-0.03,0.03,1.06,-0.02,0.02,8.5,-1.4,1.1,5663.0,1.8229433857404218,3.3226068339999997,0.9985167559999998,0.299793518046851,0.4712425,6.14002,4.5902093,8.4021478,399.33513,449.9803871999998,1.06,1.3182567,0.86758146,2.0504855,1.0989029,1.9440465,1.1621497,1.9440465,1.060797,1.9440465,3.1000148,1.642494,0.50414067,0.0,0.0,0.0,0.36449793
4.0046328,1.82723,0.107,0.0,0.13,-0.2,0.2,586.531,1.07,-0.06,0.06,1.15,-0.23,0.23,4.47,-1.09,0.92,5960.0,1.4804193111706503,2.1916413,1.1994338,0.6564218807785369,0.107,164.90448,164.90448,164.90448,912.96267,1031.0479,1.15,1.8879913,1.0198569,2.3918394,1.2917686,2.2676813,1.3657552,2.2676813,1.2469193,2.2676813,3.7099134,2.8366451,0.46961002,0.0,0.0,0.0,0.27142393
5.5302073,2.20837,0.198,0.0,0.01,-0.2,0.2,586.531,1.07,-0.06,0.06,1.15,-0.23,0.23,4.47,-1.09,0.92,5960.0,1.5824674517571604,2.5042032,1.13396,0.5134827930897119,0.198,48.158131,48.158131,48.158131,671.13875,757.94575,1.15,1.8879913,1.0198569,2.3918394,1.2917686,2.2676813,1.3657552,2.2676813,1.2469193,2.2676813,3.7099134,2.8366451,0.46961002,0.0,0.0,0.0,0.27125597
3.7185876,1.74876,0.0684,0.0,0.281,-0.281,0.168,693.618,1.21,-0.11,0.2,1.34,-0.22,0.63,2.69,-0.966,1.1,6247.0,1.4582228623040778,2.1264139,1.2159553,0.6953242626336462,0.0684,261.75067,261.75067,261.75067,1024.7475,1157.2912,1.34,1.2246162,0.8071374,1.8815324,1.0223263,1.7838641,1.080631,1.7838641,0.98678678,1.7838641,2.9878843,4.8388415,0.4495507,0.0,0.0,0.0,0.27232024
6.6743881,2.4662,0.3483,0.0,0.1394,-0.1394,0.2855,742.473,0.94,-0.06,0.06,0.91,-0.07,0.13,4.27,-2.58,4.54,5614.0,1.6450972690799803,2.706345,1.0973745,0.4449657421595027,0.3483,3.67361,3.67361,3.67361,352.71032,398.33089,0.91,0.44565625,0.50589842,1.1973657,0.64078591,1.1352114,0.67769732,1.1352114,0.61857001,1.1352114,1.8024523,1.4993265,0.44634647,0.0,0.0,0.0,0.49691599
7.5643065,2.65677,0.2731,0.0,0.836,-0.1,0.1,1246.05,0.96,-0.07,0.05,0.94,-0.07,0.14,4.37,-2.61,3.88,5724.0,1.687359339319959,2.8471815,1.0716703,0.4033733872141742,0.2731,18.46531,18.46531,18.46531,528.12176,596.6688777000003,0.94,1.3772095,0.88355974,2.0846809,1.1191396,1.976467,1.1834843,1.976467,1.0803225,1.976467,3.1685734,1.823967,0.45122743,0.0,0.0,0.0,0.28924869
5.7844697,2.27563,0.1473,0.0,0.1885,-0.1885,0.249,1331.92,1.11,-0.08,0.1,1.15,-0.13,0.31,3.31,-1.62,1.45,6092.0,1.5943400288561447,2.5419201,1.1170182,0.49086108044982785,0.1473,153.31848,153.31848,153.31848,896.48605,1012.4401,1.15,3.3265955,1.3428888,3.1401557,1.7009203,2.9771535,1.7981454,2.9771535,1.6418312,2.9771535,4.9245185,3.6025138,0.45217217,0.0,0.0,0.0,0.24969887
2.0404558,1.2331,0.0628,0.0,0.1647,-0.1647,0.2612,530.658,1.3,-0.05,0.06,1.41,-0.1,0.15,2.04,-0.586,0.576,6417.0,1.2863656866973776,1.6547367,1.3419322,1.0882590772816005,0.0628,828.09605,828.09605,828.09605,1366.6745,1543.4441,1.41,3.2658783,1.3047632,3.0325461,1.6526153,2.8751304,1.7466442,2.8751304,1.5951225,2.8751304,4.8793702,6.6369331,0.4396877,0.0,0.0,0.0,0.29074783
4.7038544,2.00659,0.0471,0.0,0.7437,-0.505,0.0744,318.004,0.71,-0.03,0.02,0.68,-0.02,0.01,8.71,-4.69,3.91,4299.0,1.5310790479093916,2.3442031,1.1682521,0.5822076929964575,0.0471,51.163257,51.163257,51.163257,681.37227,769.50291,0.68,0.11350108,0.27116565,0.6763448,0.34347378,0.64123248,0.36379631,0.64123248,0.33158361,0.64123248,0.9096279,0.14260276,0.45776998,0.0,0.0,0.0,0.27997393
3.3689768,1.64787,0.0239,0.0,0.328,-0.1,0.1,1090.7,1.11,-0.09,0.14,1.17,-0.16,0.34,3.09,-1.36,1.73,6104.0,1.4298403098489716,2.0444433,1.2406581,0.7528859250939707,0.0239,2524.6676,2524.6676,2524.6676,1805.9094,2039.4909,1.17,1.4421154,0.88353159,2.065489,1.1190921,1.9582717,1.1830483,1.9582717,1.0802134,1.9582717,3.242379,3.677554,0.44701858,0.0,0.0,0.0,0.27257882
2.3582838,1.3452,0.0126,0.0,0.65,-0.19,0.19,428.798,0.86,-0.05,0.04,0.82,-0.04,0.06,4.47,-2.7,6.03,5268.0,1.3240506672675052,1.7531101,1.3032338,0.9688030373849401,0.0126,2411.3426,2411.3426,2411.3426,1785.2936,2016.2085,0.82,0.38282474,0.47809235,1.1443212,0.60557115,1.0849199,0.64067662,1.0849199,0.58460009,1.0849199,1.6705665,0.80327257,0.43662531,0.0,0.0,0.0,0.28585412
2.7301425,1.4573,0.0511,0.0,0.1523,-0.1522,0.299,767.701,0.88,-0.06,0.05,0.84,-0.06,0.07,4.17,-2.57,5.58,5406.0,1.3687312262948579,1.8734252,1.2855453,0.8821418395965444,0.0511,211.42591,211.42591,211.42591,971.48133,1097.1355,0.84,0.55207744,0.56982058,1.3574478,0.72175546,1.2869835,0.76348703,1.2869835,0.69675069,1.2869835,2.0061517,1.0260187,0.43491902,0.0,0.0,0.0,0.28729698
5.4348589,2.18595,0.2466,0.0,0.3661,-0.366,0.0793,685.087,1.05,-0.07,0.07,1.06,-0.11,0.21,3.8,-2.11,2.6,5893.0,1.5767906089983694,2.4862686,1.1373858,0.5203165039506209,0.2466,13.804283,13.804283,13.804283,491.07562,554.59274,1.06,0.83945999,0.68282688,1.6039933,0.86488214,1.5207315,0.91447095,1.5207315,0.83486272,1.5207315,2.4737954,2.5123701,0.45420496,0.0,0.0,0.0,0.33418312
3.121071,1.58061,0.046,0.0,0.01,-0.17,0.17,657.223,1.17,-0.03,0.03,1.16,-0.14,0.14,2.3,-1.1,1.1,5952.0,1.4052042724114153,1.974599,1.2492639,0.7903682259713569,0.046,740.43056,740.43056,740.43056,1328.9725,1500.8656,1.16,1.5667511,0.9295035,2.1803467,1.1773257,2.0671671,1.244766,2.0671671,1.1364512,2.0671671,3.3795881,2.8825052,0.43308662,0.0,0.0,0.0,0.27707797
41.953296,7.29771,0.761,0.0,0.72,-0.03,0.03,657.223,1.17,-0.03,0.03,1.16,-0.14,0.14,2.3,-1.1,1.1,5952.0,2.3976718394078085,5.7488303,0.78775811,0.10794593258998257,0.761,2.705395,2.705395,2.705395,326.74021,369.62177779999996,1.16,1.5667511,0.9295035,2.1803467,1.1773257,2.0671671,1.244766,2.0671671,1.1364512,2.0671671,3.3795881,2.8825052,0.43308662,0.0,0.0,0.0,0.37236088
7.5643065,2.65677,0.0754,0.0,0.534,-0.466,0.009,726.828,0.73,-0.05,0.05,0.7,-0.05,0.04,4.79,-2.86,5.9,4781.0,1.687359339319959,2.8471815,1.0716703,0.4033733872141742,0.0754,40.574886,40.574886,40.574886,642.99743,726.9360363000004,0.7,0.23067472,0.37992651,0.92693294,0.4812347,0.87881471,0.5094107,0.87881471,0.4645827,0.87881471,1.2967724,0.32944149,0.41820419,0.0,0.0,0.0,0.25455585
4.6720716,1.99538,0.0872,0.0,0.0655,-0.0653,0.3488,841.536,1.1,-0.09,0.13,1.15,-0.15,0.31,3.16,-1.4,1.68,6077.0,1.530177942881217,2.3414446,1.1734329,0.5880749022419202,0.0872,106.89737,106.89737,106.89737,819.19382,925.15069,1.15,0.81283052,0.6644123,1.5541327,0.84155355,1.4734593,0.88966779,1.4734593,0.81232033,1.4734593,2.4342421,3.500288,0.44733915,0.0,0.0,0.0,0.26730021
9.3759261,3.01549,0.1239,0.0,0.798,-0.1,0.1,1671.28,1.34,-0.13,0.21,1.54,-0.26,0.65,2.09,-0.493,0.633,6496.0,1.7633078523542172,3.1092546,1.0310943,0.34193259153077404,0.1239,226.91196,226.91196,226.91196,988.80182,1116.8037620000007,1.54,3.4833732,1.3412899,3.1136086,1.6988765,2.9519854,1.7954351,2.9519854,1.6397547,2.9519854,5.0392253,7.6788805,0.44594793,0.0,0.0,0.0,0.21436051
8.2953109,2.81371,0.2415,0.0,0.1676,-0.1675,0.2747,1073.88,1.12,-0.07,0.13,1.17,-0.14,0.47,3.55,-1.82,1.52,5931.0,1.7170251905369123,2.9481755,1.0477894,0.3723871320252332,0.2415,20.614164,20.614164,20.614164,542.85812,612.8200397,1.17,1.2022644,0.8152798,1.9133659,1.0326486,1.8140449,1.0918208,1.8140449,0.99680021,1.8140449,2.9604912,2.7401794,0.45884806,0.0,0.0,0.0,0.27554466
2.3900666,1.3452,0.1102,0.0,0.2656,-0.2654,0.1798,418.417,0.87,-0.04,0.04,0.83,-0.03,0.04,4.27,-2.45,3.77,5374.0,1.3329429810693478,1.776737,1.3207976,0.9818596818721718,0.1102,41.94081,41.94081,41.94081,648.34193,732.20033,0.83,0.50933087,0.54828939,1.3075487,0.69448382,1.2396746,0.73466255,1.2396746,0.67042629,1.2396746,1.9269204,0.96744223,0.43497994,0.0,0.0,0.0,0.31784022
3.5278908,1.70392,0.2134,0.0,0.827,-0.1,0.1,983.245,1.6,-0.1,0.1,1.73,-0.2,0.29,1.12,-0.082,0.13,8480.0,1.4389077994072725,2.0704557,1.2151132,0.7131280712974506,0.2134,394.1043,394.1043,394.1043,1135.1355,1281.9572,1.73,17.947336,2.9376781,6.7700347,3.7208021,6.4186228,3.9304057,6.4186228,3.5910269,6.4186228,11.43836,246.18845,0.42638426,0.0,0.0,0.0,0.27278785
6.9922161,2.54467,0.233,0.0,0.862,-0.1,0.1,1008.57,0.95,-0.06,0.05,0.93,-0.08,0.2,4.9,-3.11,4.56,5641.0,1.6576456035876115,2.7477889,1.0798213,0.42434631260236005,0.233,13.130708,13.130708,13.130708,484.97232,548.2772392000003,0.93,0.71285303,0.63881371,1.5107599,0.80913975,1.4323376,0.85572706,1.4323376,0.78108417,1.4323376,2.2796269,1.5760621,0.45831639,0.0,0.0,0.0,0.31924357
1.4111563,1.10979,0.0546,0.0,0.84,-0.11,0.11,568.487,0.95,-0.05,0.04,0.93,-0.06,0.13,4.27,-2.66,4.96,5612.0,1.1276313874565425,1.2715526,1.1457596,1.0324111764778083,0.0546,200.26945,200.26945,200.26945,958.40394,1082.3666,0.93,0.59703529,0.58561775,1.3861278,0.7417608,1.3141751,0.7844902,1.3141751,0.71604433,1.3141751,2.0862376,1.4994635,0.44792368,0.0,0.0,0.0,0.29895334
7.9457001,2.73524,0.2079,0.0,0.79,-0.28,0.28,888.325,0.96,-0.08,0.11,0.97,-0.11,0.17,4.07,-2.33,4.4,5688.0,1.7043875969026443,2.9049371,1.062041,0.3882807433133065,0.2079,20.150741,20.150741,20.150741,539.78109,608.8788054000005,0.97,0.87096359,0.70415271,1.6630507,0.89189888,1.5767231,0.94320974,1.5767231,0.86096806,1.5767231,2.5197867,1.714576,0.44591045,0.0,0.0,0.0,0.28040359
4.3542436,1.91691,0.0812,0.0,0.819,-0.1,0.1,1757.23,1.11,-0.11,0.14,1.17,-0.18,0.38,3.09,-1.4,2.01,6083.0,1.5071466050065567,2.2714909,1.1849752,0.6181694711141807,0.0812,464.39543,464.39543,464.39543,1182.679,1335.6501,1.17,3.0619634,1.2890763,3.0149015,1.632761,2.8584011,1.7261027,2.8584011,1.576042,2.8584011,4.7245861,3.5472401,0.44701858,0.0,0.0,0.0,0.26167925
6.1658633,2.36531,0.076,0.0,0.04,-0.17,0.17,513.206,0.78,-0.04,0.06,0.84,-0.2,0.2,9.4,-2.7,2.7,5544.0,1.6145552533682652,2.6067886,1.1020917,0.4659396705949193,0.076,142.02762,142.02762,142.02762,879.5046,993.26224,0.84,0.82035154,0.68918033,1.6345921,0.8729378,1.5497416,0.92328405,1.5497416,0.84268113,1.5497416,2.4454781,1.2492716,0.47838514,0.0,0.0,0.0,0.24606955
6.3565601,2.39894,0.172,0.0,0.08,-0.18,0.18,513.206,0.78,-0.04,0.06,0.84,-0.2,0.2,9.4,-2.7,2.7,5544.0,1.627801280514785,2.649737,1.1045449,0.4604304099708153,0.172,27.729568,27.729568,27.729568,584.62945,660.24709,0.84,0.82035154,0.68918033,1.6345921,0.8729378,1.5497416,0.92328405,1.5497416,0.84268113,1.5497416,2.4454781,1.2492716,0.47838514,0.0,0.0,0.0,0.28061974
2.4790584,1.37883,0.0369,0.0,0.0874,-0.0874,0.351,615.231,0.78,-0.04,0.04,0.74,-0.04,0.03,4.68,-2.76,6.11,4904.0,1.3408741454046893,1.7979435,1.3039631,0.9457026055956987,0.0369,189.64756,189.64756,189.64756,945.43511,1067.7204,0.74,0.25822602,0.39980908,0.97040599,0.50641807,0.92003156,0.5359916,0.92003156,0.48889301,0.92003156,1.3720305,0.41604603,0.42588991,0.0,0.0,0.0,0.29130767
4.3224608,1.9057,0.1187,0.0,0.744,-0.1,0.1,482.047,1.29,-0.09,0.13,1.59,-0.29,0.4,3.02,-0.686,0.5,6231.0,1.5060460962033615,2.2681749,1.1902056,0.6245503577560292,0.1187,211.88419,211.88419,211.88419,972.00735,1097.7296,1.59,2.9853826,1.2614437,2.9414631,1.5977547,2.788775,1.6888977,2.788775,1.5422153,2.788775,4.6651302,4.8091865,0.46819047,0.0,0.0,0.0,0.26567918
4.8309856,2.04022,0.2315,0.0,0.733,-0.1,0.1,1230.42,0.92,-0.05,0.04,0.89,-0.06,0.11,4.68,-2.93,5.49,5544.0,1.5387900561894008,2.3678749,1.1605978,0.568859141082651,0.2315,21.374601,21.374601,21.374601,547.7967,618.65029,0.89,1.1455129,0.81439083,1.9315653,1.0315334,1.8312992,1.0910266,1.8312992,0.9957797,1.8312992,2.8897733,1.3199413,0.44998195,0.0,0.0,0.0,0.31214665
3.4325424,1.67029,0.0497,0.0,0.0061,-0.0058,0.4313,704.323,0.93,-0.04,0.04,0.9,-0.06,0.13,5.13,-3.32,5.8,5500.0,1.4335472592361704,2.0550578,1.2303598,0.736614506688328,0.0497,205.25192,205.25192,205.25192,964.3101,1089.0367,0.9,0.50699071,0.54316452,1.290033,0.68799029,1.2230683,0.72770113,1.2230683,0.66414778,1.2230683,1.9224886,1.2282605,0.45856973,0.0,0.0,0.0,0.27760464
2.1834784,1.27794,0.0305,0.0,0.295,-0.295,0.141,289.899,0.35,-0.02,0.02,0.34,-0.02,0.02,3.39,-1.95,5.26,3658.0,1.3071313115665062,1.7085922,1.3369894,1.0462067271674176,0.0305,51.097579,51.097579,51.097579,681.1535,769.25584,0.34,0.047533523,0.17793828,0.45814112,0.22538531,0.43435239,0.23890486,0.43435239,0.21756361,0.43435239,0.58865898,0.037451529,0.30899216,0.0,0.0,0.0,0.31458696
4.0364156,1.83844,0.1348,0.0,0.51,-0.16,0.16,2011.41,0.95,-0.07,0.08,0.94,-0.09,0.15,4.17,-2.49,4.32,5683.0,1.4817441034861911,2.1955656,1.1942547,0.649602210454257,0.1348,244.12947,244.12947,244.12947,1007.0475,1137.3019,0.94,4.4360864,1.5896289,3.7548757,2.0134672,3.5599633,2.1293117,3.5599633,1.9436421,3.5599633,5.6867452,1.6939878,0.44615803,0.0,0.0,0.0,0.2682205
